source	target	has_mapping	needs_translation
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006635		0	0
Turn06_BergiaPlans_Abolish		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn06_BergiaPlans_Abolish		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006625		0	0
Turn06_BergiaPlans_Amendment		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn06_BergiaPlans_Amendment		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000740000662B		0	0
Turn06_BergiaPlans_Autonomy		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn06_BergiaPlans_Autonomy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006630		0	0
Turn06_BergiaPlans_RejectedPlans		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn06_BergiaPlans_RejectedPlans		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006653		0	0
Turn06_VictoryDay_GaveNoSupport		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn06_VictoryDay_GaveNoSupport		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000740000664E		0	0
Turn06_VictoryDay_MadeDealWithYS		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn06_VictoryDay_MadeDealWithYS		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000740000665D		0	0
Turn06_VictoryDay_SupportedErsen		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn06_VictoryDay_SupportedErsen		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006658		0	0
Turn06_VictoryDay_SupportedSollism		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn06_VictoryDay_SupportedSollism		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000740000666C		0	0
Turn07_BludishMeeting_ChangedProposal		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_BludishMeeting_ChangedProposal		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006667		0	0
Turn07_BludishMeeting_MadeNoDeal		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_BludishMeeting_MadeNoDeal		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006671		0	0
Turn07_BludishMeeting_RejectedToMeet		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_BludishMeeting_RejectedToMeet		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006680		0	0
Turn07_Confrontation_DealWithPFJP		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_Confrontation_DealWithPFJP		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006676		0	0
Turn07_Confrontation_DealWithUSP		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_Confrontation_DealWithUSP		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006685		0	0
Turn07_Confrontation_NoDealWithPFJP		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_Confrontation_NoDealWithPFJP		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000740000667B		0	0
Turn07_Confrontation_NoDealWithUSP		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_Confrontation_NoDealWithUSP		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000740000668A		0	0
Turn07_OrderedBFFOperation		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_OrderedBFFOperation		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x01000074000066B7		0	0
Turn07_YoungSords_Ordered_ElectionAid		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_YoungSords_Ordered_ElectionAid		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x01000074000066BC		0	0
Turn07_YoungSords_Ordered_OrsoHawkerMurder		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_YoungSords_Ordered_OrsoHawkerMurder		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006694		0	0
Turn07_YoungSords_Ordered_SecurityAid		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn07_YoungSords_Ordered_SecurityAid		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x01000074000066A3		0	0
Turn08_SpecialZone_Bill_Abolish_Signed		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn08_SpecialZone_Bill_Abolish_Signed		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x0100007400006699		0	0
Turn08_SpecialZone_Bill_Abolish_Vetoed		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn08_SpecialZone_Bill_Abolish_Vetoed		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000740000669E		0	0
Turn08_SpecialZone_Bill_Autonomy_Signed		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn08_SpecialZone_Bill_Autonomy_Signed		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x01000074000066A8		0	0
Turn08_SpecialZone_Bill_Autonomy_Vetoed		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn08_SpecialZone_Bill_Autonomy_Vetoed		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x01000074000066AD		0	0
Turn08_SpecialZone_Decree_Abolish		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn08_SpecialZone_Decree_Abolish		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x01000074000066B2		0	0
Turn08_SpecialZone_Decree_Autonomy		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn08_SpecialZone_Decree_Autonomy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000650000BDA4		0	0
Turn09_Unrest_BFF_Military_KrullSuccess		0	0
Sordland/Journal Entries/WIP		0	0
BaseGameSupport.Journal_Turn09_Unrest_BFF_Military_KrullSuccess		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000650000BDAA		0	0
Turn09_Unrest_BFF_Military_KrullUnruly		0	0
Sordland/Journal Entries/WIP		0	0
BaseGameSupport.Journal_Turn09_Unrest_BFF_Military_KrullUnruly		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000650000BDB0		0	0
Turn09_Unrest_BFF_Police_KrullGovernorDead		0	0
Sordland/Journal Entries/WIP		0	0
BaseGameSupport.Journal_Turn09_Unrest_BFF_Police_KrullGovernorDead		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000BD00000EC1		0	0
Turn08_LaborCollapse_MarketSelfCorrection		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn08_LaborCollapse_MarketSelfCorrection == true		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000BD00000EB5		0	0
Turn08_LaborCollapse_MonetaryIntervention		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn08_LaborCollapse_MonetaryIntervention == true		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000BD00000EBB		0	0
Turn08_LaborCollapse_LaborBureauCreation		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn08_LaborCollapse_LaborBureauCreation == true		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000BD00000EAF		0	0
Turn08_LaborCollapse_DirectWageSupport		0	0
Sordland/Journal Entries		0	0
BaseGameSupport.Journal_Turn08_LaborCollapse_DirectWageSupport == true		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000A100000202		0	0
RD_AllowWelfarePrivatization		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_Turn01_Ceremony_Participated		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000025A		0	0
RD_BusinessTaxCredits		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BusinessTaxCredits		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000262		0	0
RD_ConstructIzaHeavyIndustrialPark		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_ConstructIzaHeavyIndustrialPark		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000026A		0	0
RD_ConstructSallabesConsumerIndustry		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_ConstructSallabesConsumerIndustry		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000272		0	0
RD_EnergySubsidiesForIndustries		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_EnergySubsidiesForIndustries		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000027A		0	0
RD_GasHeatingSubsidiesForCitizens		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_GasHeatingSubsidiesForCitizens		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000282		0	0
RD_InvestInFootballInfrastructure		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_InvestInFootballInfrastructure		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000028A		0	0
RD_OneTimeGovernmentStimulus		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_OneTimeGovernmentStimulus		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000292		0	0
RD_RemoveBusinessTaxCredits		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RemoveBusinessTaxCredits		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000029A		0	0
RD_RevokeEnergySubsidiesForIndustries		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RevokeEnergySubsidiesForIndustries		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002A2		0	0
RD_RevokeGasHeatingSubsidiesForIndustries		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RevokeGasHeatingSubsidiesForIndustries		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002AA		0	0
RD_RevokeRailTransportSubsidies		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RevokeRailTransportSubsidies		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002B2		0	0
RD_RevokeSeaTransportSubsidies		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RevokeSeaTransportSubsidies		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002BA		0	0
RD_AncientRezenidCityRestoration		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_AncientRezenidCityRestoration		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002C2		0	0
RD_PublicRailTransportSubsidies		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_PublicRailTransportSubsidies		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002CA		0	0
RD_PublicSeaTransportSubsidies		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_PublicSeaTransportSubsidies		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002D2		0	0
RD_PublicTransportInfraInvestment		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_PublicTransportInfraInvestment		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002DA		0	0
RD_BuildHavasCoalMine		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BuildHavasCoalMine		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002E2		0	0
RD_BuildQalusCoalMine		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BuildQalusCoalMine		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002EA		0	0
RD_ConductMiningSurveys		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_ConductMiningSurveys		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002F2		0	0
RD_EsqirisGasFieldExpansion		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_EsqirisGasFieldExpansion		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000002FA		0	0
RD_ExpandMonqizPortShipyard		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_ExpandMonqizPortShipyard		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000302		0	0
RD_SellLargeEnergyAmount		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_SellLargeEnergyAmount		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000030A		0	0
RD_SellLowEnergyAmount		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_SellLowEnergyAmount		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000312		0	0
RD_SellMediumEnergyAmount		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_SellMediumEnergyAmount		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000031A		0	0
RD_ZpanaHydroelectricDam		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_ZpanaHydroelectricDam		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000322		0	0
RD_EnactInheritenceTax		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_EnactInheritenceTax		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000032A		0	0
RD_IncreaseIncomeTax		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_IncreaseIncomeTax		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000332		0	0
RD_LandOwnersTax		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_LandOwnersTax		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000033A		0	0
RD_NonWruhecistReligiousTax		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_NonWruhecistReligiousTax		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000342		0	0
RD_RemoveIncomeTax		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RemoveIncomeTax		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000034A		0	0
RD_RemoveWarProfitsTax		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RemoveWarProfitsTax		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000352		0	0
RD_WarProfitsTax		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_WarProfitsTax		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000035A		0	0
RD_IncreaseConscriptionDuration		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_IncreaseConscriptionDuration		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000362		0	0
RD_IncreaseProvincialLevies		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_IncreaseProvincialLevies		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000036A		0	0
RD_RemoveProvincialLevies		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RemoveProvincialLevies		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000372		0	0
RD_BuildMermiLogisticsHub		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BuildMermiLogisticsHub		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000037A		0	0
RD_EstablishRomusTorasMilitaryAcademy		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_EstablishRomusTorasMilitaryAcademy		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000382		0	0
RD_ExpandFortAlesNavalBase		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_ExpandFortAlesNavalBase		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000038A		0	0
RD_ExpandTeradorAirforceBase		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_ExpandTeradorAirforceBase		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000392		0	0
RD_LowerConscriptionAge		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_LowerConscriptionAge		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000039A		0	0
RD_MilitaryEquipmentFactory		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_MilitaryEquipmentFactory		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003A2		0	0
RD_StrengthenPalesBorderFortifications		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_StrengthenPalesBorderFortifications		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003AA		0	0
RD_SupportVehicleFactory		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_SupportVehicleFactory		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003B2		0	0
RD_TankFactory		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_TankFactory		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003BA		0	0
RD_AntiNarcoticsOperations		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_AntiNarcoticsOperations		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003C2		0	0
RD_BuildMaveNortusIntelligenceHub		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BuildMaveNortusIntelligenceHub		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003CA		0	0
RD_ExpandBorderGuards		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_ExpandBorderGuards		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003D2		0	0
RD_RemoveProvincialPolice		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RemoveProvincialPolice		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003DA		0	0
RD_SovereignTransitionandClemency		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_SovereignTransitionandClemency		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003E2		0	0
RD_NaturalizationForForeigners		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_NaturalizationForForeigners		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003EA		0	0
RD_ResidenceWorkPermitMigrants		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_ResidenceWorkPermitMigrants		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003F2		0	0
RD_WorkersRightsAllIndustries		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_WorkersRightsAllIndustries		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A1000003FA		0	0
RD_EstablishRomusTorasHospital		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_EstablishRomusTorasHospital		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000402		0	0
RD_IncreaseWelfareFunding		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_IncreaseWelfareFunding		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000040A		0	0
RD_LegalizeIllegalSubstances		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_LegalizeIllegalSubstances		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000412		0	0
RD_RomusTorasUniversity		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RomusTorasUniversity		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000041A		0	0
RD_AllowFreePress		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_AllowFreePress		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000422		0	0
RD_DecriminalizeHomosexuality		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_DecriminalizeHomosexuality		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000042A		0	0
RD_RemoveDeathPenalty		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RemoveDeathPenalty		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000432		0	0
RD_AffordableHousingInitiative		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_AffordableHousingInitiative		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000043A		0	0
RD_EqualPay		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_EqualPay		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000442		0	0
RD_TenantProtectionLaws		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_TenantProtectionLaws		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000044A		0	0
RD_EnforcedWruhecistEducation		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_EnforcedWruhecistEducation		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000452		0	0
RD_NurityStateReligion		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_NurityStateReligion		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000045A		0	0
RD_RemoveGolcondistBlasphemyLaw		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RemoveGolcondistBlasphemyLaw		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A100000462		0	0
RD_RemoveStateReligion		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_RemoveStateReligion		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000A10000046A		0	0
RD_LaborHandsLegalized		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_LaborHandsLegalized		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B400000030		0	0
RD_FighterPlaneFactory		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_FighterPlaneFactory		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B400000038		0	0
RD_BomberPlaneFactory		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BomberPlaneFactory		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B400000789		0	0
RD_BuyBomberPlanesOne		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BuyBomberPlanesOne		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B40000079D		0	0
RD_BuyBomberPlanesTwo		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BuyBomberPlanesTwo		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B4000007A5		0	0
RD_BuyBomberPlanesThree		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BuyBomberPlanesThree		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B4000007AD		0	0
RD_BuyFighterPlanesOne		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BuyFighterPlanesOne		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B4000007B5		0	0
RD_BuyFighterPlanesTwo		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BuyFighterPlanesTwo		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B4000007BD		0	0
RD_BuyFighterPlanesThree		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_BuyFighterPlanesThree		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B4000007C5		0	0
RD_SellBomberPlanesOne		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_SellBomberPlanesOne		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B4000007CD		0	0
RD_SellBomberPlanesThree		0	0
Rizia/Journal Entries/Royal Decrees		0	0
RiziaDLCSupport.Journal_RD_SellBomberPlanesThree		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000B4000007D5		0	0
RD_SellBomberPlanesTwo		0	0
